,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount,title_no_stopwords
10,pQtsveLN2RA,Ajay Raj,Day in the Life of a Software Engineer at Paytm,"Crio.Do is the first-ever platform where you learn by doing. Instead of just watching videos, they let you learn through practical work, just like real engineers building actual products. Check out Crio.Do here - https://rebrand.ly/lly1tsq

Lets Connect
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


We are 1,49,768

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['day in life', 'day in life of software engineer at paytm', 'paytm', 'software engineer at paytm', 'software engineer', 'sde', 'software engineering', 'development', 'software development', 'software developer', 'software developer at paytm', 'software engineer banaglore', 'software engineer life', 'life of software engineer', 'what software engineer do']",2023-07-29 13:31:43+00:00,300055.0,10891.0,,483.0,PT8M56S,hd,true,Saturday,536.0,15,"['Day', 'Life', 'Software', 'Engineer', 'Paytm']"
11,Kn0-jga6qyI,Ajay Raj,How Data Structures Helped Them Secure a 400% Salary Growth 🚀,"Uncover the inspiring tech journeys of Vikas and Ankur and connect with them 1:1 by clicking on the links below
Click here to connect with: Vikas - https://bit.ly/3Obvqms Ankur - https://bit.ly/43xW916
To know more about Scaler- https://bit.ly/3PQxQbm Checkout Free Masterclasses- https://bit.ly/3PWaO2N
Have you ever wondered what it takes to overcome challenges and carve a successful path in the tech industry? Let’s find out in this podcast, wherein Vikas and Ankur reveal the twists and turns that shaped their careers, from unexpected detours to triumphs over adversity.
Hear firsthand accounts from Vikas about how Scaler opened doors to prestigious companies like Amazon, PayPal, and Walmart, which ultimately led to securing a position at Walmart with a 400% salary hike and Ankur's decision to join Morgan Stanley, all while facing the challenges of a competitive industry.
Brace yourself for this captivating conversation filled with personal anecdotes, practical advice, and inspiration for anyone aspiring to thrive in the tech industry.
Connect with them on LinkedIn Vikas - https://bit.ly/3rrQBI1 Ankur - https://bit.ly/3rsmDDM","['Scalar', 'data structure', 'learning data structure', 'software engineering', 'Product based', 'Service based to product based', 'Software Developer', 'How much software developer earn', 'Salary of software engineer in india', 'Tier 3 college to product based company', 'Google', 'Microsoft', 'Maang', '400% salary hike']",2023-07-16 14:37:57+00:00,20431.0,1027.0,,91.0,PT34M20S,hd,true,Sunday,2060.0,14,"['How', 'Data', 'Structures', 'Helped', 'Them', 'Secure', '400%', 'Salary', 'Growth', '🚀']"
12,USsD-nED9NE,Ajay Raj,A dream road trip to heaven Ladakh #shorts #ladakh,,,2023-06-17 10:32:59+00:00,100542.0,8595.0,,55.0,PT21S,hd,false,Saturday,21.0,0,"['A', 'dream', 'road', 'trip', 'heaven', 'Ladakh', '#shorts', '#ladakh']"
13,3ao5cb9doDY,Ajay Raj,What I do as a Software Engineer??? QnA,"Link to Preplaced - https://visit.preplaced.in/rc3

Lets Connect
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/


Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


We are 1,42,977


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['QnA', 'software engineering', 'software engineer at paytm', 'tech placements', 'workculture at paytm', 'life of software engineer', 'life of software engineer at paytm', 'placements 2023', 'fresher at paytm', 'life of a software engineer', 'software engineers weekend', 'software engineer wfh', 'workfromhome', 'what do software engineer really do', 'software engineer in noida', 'paytm placement', 'tech stack in paytm', 'c++ vs java']",2023-05-20 12:30:02+00:00,70711.0,4170.0,,234.0,PT10M59S,hd,true,Saturday,659.0,18,"['What', 'I', 'Software', 'Engineer???', 'QnA']"
14,A1OX7Aun72A,Ajay Raj,A Journey to One of the Best Snow Trek in India | Kedarkantha,"The Kedarkantha trek is a popular winter trekking destination located in the Uttarkashi district of Uttarakhand, India. This YouTube video captures the mesmerizing beauty of the trek and showcases the breathtaking views of the snow-clad mountains, lush green forests, and glistening streams.

This video won't be possible without them 
Sugam : https://www.instagram.com/nimekarsugam/
Shubhanshu : https://www.instagram.com/shubhanshu._.chaudhary/

Do plan your trip with Mountain Musketeers (Not Sponsored)
https://instagram.com/mountain_musketeers?igshid=YmMyMTA2M2Y=

Special thanks to MOXTAIN for the Map Illustration
https://instagram.com/moxtain?igshid=YmMyMTA2M2Y=

Map After Effects by Harmish
https://instagram.com/hs_harmish?igshid=YmMyMTA2M2Y=

Music Credits 
1. Skin - Immaterial - ANBR Adrian Berenguer
https://www.youtube.com/watch?v=4s61D22Cz7Q

Lets Connect
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

We are 1,37,356

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['KedarkanthaTrek', 'HimalayanTrekking', 'TrekkingInIndia', 'IndiaHikes', 'KedarkanthaSummit', 'HimalayanAdventures', 'SnowTrekking', 'TrekkingExperience', 'WinterTrekking', 'AdventureTravel', 'ExploreTheOutdoors', 'TrekkingTrail', 'NatureLovers', 'MountainClimbing', 'TravelDiaries', 'TrekkingCommunity', 'OutdoorActivities', 'TrekkingLife', 'HighAltitudeTrekking', 'CampingInHimalayas', 'TrekkingTips', 'TrekkingGuide', 'HikingInIndia', 'TrekkingInUttarakhand', 'UttarakhandTourism', 'TrekkingVideo', 'best budget snow trek in india']",2023-03-07 04:30:02+00:00,308974.0,14378.0,,720.0,PT11M54S,hd,true,Tuesday,714.0,27,"['A', 'Journey', 'One', 'Best', 'Snow', 'Trek', 'India', '|', 'Kedarkantha']"
15,ZiRLz9s669I,Ajay Raj,A Road Trip to Unseen Rann of Kutch | Rann Utsav 2023,"If you are from Delhi then your Vacation place would be Either Himachal or Uttrakhand 
and why not, how beautiful the mountains are.
But this time we planned to discover other parts of India too and 
we planned a trip to Rann of Kutch during Rann Utsav.
Kutch was more than what a expected 

Instagram

Abhishek : https://instagram.com/abhishek__4o4/
Sanyam : https://www.instagram.com/sanyam.ss99/
Utsav : https://www.instagram.com/moj_le_rhe_h/
Animesh : https://www.instagram.com/animesh_360/
Sugam : https://www.instagram.com/nimekarsugam/
Shubhanshu : https://www.instagram.com/shubhanshu._.chaudhary/
Shantanu : https://www.instagram.com/ishantanu_s/


Lets Connect
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

We are 1,31,785

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['rann utsav 2023', 'gujrat', 'gujrat road trip 2023', 'dholavira', 'dhordo', 'white desert', 'road trip to road to heaven', 'rann of kutch', 'rann utsav', 'bhuj', 'gujarattourism', 'kutchdiaries', 'whiterann', 'whiterannofkutch', 'ahemdabad', 'mandvi beach', 'visiting beach for the first time', 'travel', 'road to heaven']",2023-01-22 16:01:27+00:00,486930.0,18461.0,,1117.0,PT12M43S,hd,true,Sunday,763.0,19,"['A', 'Road', 'Trip', 'Unseen', 'Rann', 'Kutch', '|', 'Rann', 'Utsav', '2023']"
16,NRUTRWUFjr8,Ajay Raj,Life of Software Engineers in Gurugram | Salary Day,"Avail Exclusive Early Bird (41%+ 20%~61%) discount on all Coding Ninjas Courses : http://bit.ly/3ODQ9hs (for today only)

Sugam : https://instagram.com/nimekarsugam?igshid=YTY2NzY3YTc=

Shubhanshu : https://instagram.com/shubhanshu._.chaudhary?igshid=YTY2NzY3YTc=
don't forget to check out his latest song : https://open.spotify.com/album/67hLGRtQZHVQwQgxMRQPTT?si=NL8Ur1rtQh2PwHJfOCCdkA

Aakash Pandit : https://instagram.com/aakash_pandit3?igshid=YTY2NzY3YTc=


Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

We are 1,09,748 

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['ajay raj', 'software engineer', 'software engineer at paytm', 'software engineers in gurugram', 'software engineers in gudgaon', 'life after engineering', 'bachelors in gurugram', 'software developer in gurugram', 'hr 26', 'software engineer at airtel', 'google', 'microsoft', 'amazon', 'faang', 'coding ninja']",2022-11-25 12:33:08+00:00,202885.0,6875.0,,287.0,PT12M43S,hd,true,Friday,763.0,15,"['Life', 'Software', 'Engineers', 'Gurugram', '|', 'Salary', 'Day']"
17,aV9gfuUhegE,Ajay Raj,A Dream Road Trip to Heaven Ladakh,"Ladakh Road Trip 2022

Just like every college group has a dream of making a trip to Goa, me and my friends had a dream of doing a bike trip to Leh Ladakh. Finally, we were able to achieve this dream and capture unforgettable memories. I recorded the whole journey, and here in this video I have shared all the highlight moments from the trip.

The rugged valleys and mountains, winding roads, and vibrant cultural life maintain the exuberance and charm of this region. The iconic Magnetic Hill, the turquoise-coloured Pangong Lake, the confluence of two mystical rivers, ancient and awe-inspiring monasteries, and the highest passes are a few of the marvellous attractions of Leh and Ladakh in general. 
I hope you will be able to experience Ladakh, packed with adventure, hidden gems, and unforgettable experiences like never before. Watch this video till the very end and also share it with your friends with whom you want to go on such a trip.

Instagram 
Tanmay : https://www.instagram.com/tanmayg10/
Sanyam : https://www.instagram.com/sanyam.ss99/
Utsav : https://www.instagram.com/moj_le_rhe_h/
Animesh : https://www.instagram.com/animesh_360/
Sugam : https://www.instagram.com/nimekarsugam/
Shubhanshu : https://www.instagram.com/shubhanshu._.chaudhary/
Shantanu : https://www.instagram.com/ishantanu_s/
Vikrant Bhaiya : https://www.instagram.com/vikrantf16/
Chetan Bhaiya : https://www.instagram.com/gymx_bangalore/

Special thanks to @mohammadfraz bhaiya 

Map After Effects Credits 
Harmish : https://www.instagram.com/hs_harmish/


Songs Credit 
PHABIN : https://www.youtube.com/watch?v=qTagk18WjNc
DIL MERE : https://www.youtube.com/watch?v=jORm902Ubx4
PAINT IT RED : https://www.youtube.com/watch?v=ivUXoV0qLpE&t=80s

Lets Connect
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

We are 1,20,248 

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['ladakh', 'ladakhtrip', 'ladakhbiketrip', 'ladakhtour', 'manalitolehladakhroadtrip', 'lehladakh2022', 'ajay raj', 'ladakh trip', 'ladakh tour', 'ladakh road trip', 'ladakh bike trip', 'ladakh road trip expense', 'ladakh itinerary 10 days', 'leh ladakh', 'srinagar to leh circuit', 'leh to srinagar circuit']",2022-09-25 15:40:48+00:00,1024279.0,52425.0,,3901.0,PT30M56S,hd,true,Sunday,1856.0,16,"['A', 'Dream', 'Road', 'Trip', 'Heaven', 'Ladakh']"
18,Yw9pEAUeo_w,Ajay Raj,My First Day as a Software Engineer 2022,"Avail Exclusive Discount on Coding Ninjas Courses : https://bit.ly/3OYm4HQ

Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/



Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

We are 1,09,748 

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['first day of job', 'first day as software engineer', 'first day as software developer', 'day 1 of software engineer', 'life of software engineer in india', 'my first day at paytm', 'paytm', 'software engineer at paytm', 'first day of software engineer at paytm', 'engineer', 'software engineer', 'sde']",2022-08-04 13:40:37+00:00,324670.0,17006.0,,688.0,PT8M29S,hd,true,Thursday,509.0,12,"['My', 'First', 'Day', 'Software', 'Engineer', '2022']"
19,HZLUPKCb-bY,Ajay Raj,My Engineering Placement Revealed !,"Coding Ninja :- https://bit.ly/3GrUSi9

Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Special Thanks To Aditya 


Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

We are 1,02,801 

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['engineering', 'finally placed', 'placement', 'engineering placement', 'paytm', 'software engineer', 'software developer engineer', 'engineering placement revealed', 'my placement package', 'my placement journey', 'my placement package after engineering', 'ajay raj', 'ajay dtu', 'ajay raj dtu']",2022-05-29 12:06:57+00:00,174767.0,11262.0,,816.0,PT6M39S,hd,true,Sunday,399.0,14,"['My', 'Engineering', 'Placement', 'Revealed', '!']"
20,T4m508bVRFU,Ajay Raj,What after Engineering ?,"Do check it out : https://unacademy.onelink.me/SXoE/rc2os0un
USE CODE : AJAYRAJ for additional 20% discount 

Instagram 
Aakash Pandit :https://instagram.com/aakash_pandit3?igshid=YmMyMTA2M2Y=

Animesh :https://instagram.com/animesh_360?igshid=YmMyMTA2M2Y=

Utsav : https://instagram.com/moj_le_rhe_h?igshid=YmMyMTA2M2Y=

Sugam : https://instagram.com/nimekarsugam?igshid=YmMyMTA2M2Y=

Shantanu (Virat Kohli) : https://instagram.com/ishantanu_s?igshid=YmMyMTA2M2Y=

Shubhanshu : https://instagram.com/shubhanshu._.chaudhary?igshid=YmMyMTA2M2Y=

Tanmay : https://instagram.com/tanmayg10?igshid=YmMyMTA2M2Y=

Abhiraj Singh Rathore : https://instagram.com/rathore_abhiraj?igshid=YmMyMTA2M2Y=

Abhishek Krishna : https://instagram.com/abhishek__4o4?igshid=YmMyMTA2M2Y=",,2022-04-28 19:22:19+00:00,48800.0,2376.0,,117.0,PT1H34M6S,hd,false,Thursday,5646.0,0,"['What', 'Engineering', '?']"
21,NoT8RKr6kVA,Ajay Raj,My Last Day Of Engineering 🥺,"Squad 98,306

Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Special Thanks Bawa Ko  @Siddharth Singh  

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['last day of engineering', 'last day of college', 'engineer', 'engineering', 'day in the life', 'last day of btech', 'my last day of engineering', 'last day of dtu', 'last day at dtu', 'delhi technological university', 'du', 'ajay raj', 'ajay dtu', 'ajay raj dtu', 'final semester of engineering']",2022-04-25 13:19:45+00:00,130035.0,10580.0,,676.0,PT7M34S,hd,true,Monday,454.0,15,"['My', 'Last', 'Day', 'Of', 'Engineering', '🥺']"
22,955Amo-OeIw,Ajay Raj,Last Night Fight | Offline Exams After 2  Years,"Live Session : https://unacademy.com/class/how-much-money-engineers-make-after-iit-2cr-reality/K5KJ9BZD

Use my code AJAYRAJ for Exclusive 10% OFF: https://unacademy.com/goal/jee-main-and-advanced-preparation/TMUVD/subscribe

Mega Combat: https://unacademy.com/combat/jee-main-and-advanced-preparation/TMUVD

Super30: https://unacademy.com/scholarship/super30


Squad 95,347

Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Animesh : https://instagram.com/animesh_360?utm_medium=copy_link

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['offline exams preparation', 'offline exams after online classes', 'dtu', 'delhi technological university', 'ajay raj', 'ajay dtu', 'placement', 'engineering', 'offline exams', 'offline exams after 2 years', 'how engineers study during exams']",2022-03-26 08:29:57+00:00,71054.0,4158.0,,209.0,PT9M37S,hd,true,Saturday,577.0,11,"['Last', 'Night', 'Fight', '|', 'Offline', 'Exams', 'After', '2', 'Years']"
23,1zLHH_g1E4Y,Ajay Raj,THE LAST SEMESTER,"Squad 94,157
Let's Connect on other Platform 💥 
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Special Thanks Bawa Ko @itssiddharthsingh 

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['engineering', 'dtu', 'offline college', 'first day of dtu', 'first day at college', 'college after lockdown', 'last semester of engineering', 'engineering documentary', 'hostel', 'final semester of engineering', 'Ajay Raj', 'placement', 'ajay raj', 'ajay raj dtu', 'dtu placement', 'dtu fest', 'engifest']",2022-03-17 15:39:59+00:00,71027.0,5406.0,,358.0,PT7M15S,hd,true,Thursday,435.0,17,"['THE', 'LAST', 'SEMESTER']"
24,_CHo7FahII0,Ajay Raj,Meeting Coolest Guy Of IIT Kharagpur,"Use Code : AJAYRAJ
Sharing all my secrets and my mistakes of placement journey on 13 Feb 9 pm
https://unacademy.com/class/getting-placed-in-3-months-my-placement-journey/OYV6H9R5

Mission JEE Main Crash Course Batch Link  -  https://unacademy.com/batch/mission-jee-main-crash-course-2022/T1537O90
Early Evolve Batch Link :-  https://unacademy.com/batch/early-evolve-batch-for-jee-main-and-advanced-2023/R1O4TICR
Practice Series Batch Link :-  https://unacademy.com/batch/practice-series-batch-for-class-11th-and-class-12th/NWBSEO87

Tharun Channel : https://www.youtube.com/c/TharunSpeaks 
Instagram : https://instagram.com/a_boy_called_tharun?utm_medium=copy_link

Special Thanks to Aditya and Anubhav from IIT-D
https://youtube.com/channel/UCqzb_ZFPfAVQR8Zs7wDMWZA

Squad 89,401
Let's Connect on other Platform 💥 
Instagram : https://www.instagram.com/a._j.a.y/ 
Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['tharun speaks', 'iit kharagpur', 'life at iit kharagpur', 'ajay raj', 'ajay dtu', 'delhi technological university', 'b roll challenge', 'engineering', 'placement', 'tharun speaks editing', 'ajay raj editing', 'coolest guy of iit kharagpur', 'iit jee', 'jee mains']",2022-02-12 12:31:26+00:00,98810.0,6054.0,,460.0,PT8M57S,hd,true,Saturday,537.0,14,"['Meeting', 'Coolest', 'Guy', 'Of', 'IIT', 'Kharagpur']"
25,WWe3fC6r43Q,Ajay Raj,How I Edit My Videos,"The first 1000 people to use this link will get a 1 month free trial of Skillshare-https://skl.sh/ajayraj01225

Squad 87,541

Luts : https://youtu.be/8H2v0PISuZQ

90 days Challenge Updates :  https://www.instagram.com/a._j.a.y/
Let's Connect on other Platform 💥
    Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['ajay raj', 'ajay dtu', 'how to edit like ajay raj', 'storytelling in videos', 'how to edit like a pro', 'premier pro', 'video editing', 'how to edit videos', 'premiere pro', 'delhi technological university', '120fps', 'sony a7c', 'edit like ajay raj', 'irfan junejo', 'behind the scenes']",2022-02-01 11:43:55+00:00,51790.0,4436.0,,244.0,PT8M5S,hd,true,Tuesday,485.0,15,"['How', 'I', 'Edit', 'My', 'Videos']"
26,lE21e1FRSwA,Ajay Raj,My Biggest Childhood Fear !,"Squad 84,848

USE code FIFTY TO GET 50% DISCOUNT ON THE REGISTRATION FEES.
Register for the scholarship test here:https://bit.ly/33xjyXl


Do check out this music by my friend Vishesh Malik
https://youtu.be/wmkKTLwMi3Y


90 days Challenge Updates :  https://www.instagram.com/a._j.a.y/
Let's Connect on other Platform 💥
    Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['ajay raj', 'ajay dtu', 'delhi technological university', 'online semester', 'engineering', 'placement', 'coding', 'engineering placement', 'storytelling', 'cinematic', 'online semester of engineering', 'bullet', 'royal enfield', 'problem in bullet', 'standard 350 bs6']",2022-01-19 12:58:53+00:00,33651.0,2495.0,,178.0,PT6M49S,hd,true,Wednesday,409.0,15,"['My', 'Biggest', 'Childhood', 'Fear', '!']"
27,nBlA1loS71g,Ajay Raj,Failed in Online Semester of Engineering 🥲,"Squad 83,063

Avail 20% Discount on CN Courses : https://bit.ly/3JVWv8U

90 days Challenge Updates :  https://www.instagram.com/a._j.a.y/
Let's Connect on other Platform 💥
    Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ


––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['ajay raj', 'ajay dtu', 'ajay raj dtu', 'online semester', 'engineering', 'delhi technological university', 'failed college exam', 'placement', 'coding', 'engineering placement', 'storytelling', 'cinematic', 'online semester of engineering']",2022-01-09 08:00:56+00:00,86253.0,6233.0,,291.0,PT5M41S,hd,true,Sunday,341.0,13,"['Failed', 'Online', 'Semester', 'Engineering', '🥲']"
28,2-URb3B7_xU,Ajay Raj,First Day Of College,"Squad 82,163

90 days Challenge Updates :  https://www.instagram.com/a._j.a.y/
Let's Connect on other Platform 💥
    Linkedin : https://www.linkedin.com/in/ajay-raj-5548b0199/

Check Out My Gears 🎬
🎥 SONY A7C : https://amzn.to/2WG64oE   
🎥 Tamaron 28-75 f/2.8  : https://amzn.to/3jvetEe
        Poco X2 : https://amzn.to/37hHyuL
🎙  Boya mic : https://amzn.to/37iiy6A 
      Tripod : https://amzn.to/2QwMgyG
      Laptop : https://amzn.to/2rX0ezJ

Avail 20% Discount on CN Courses:https : https://bit.ly/3meIxVG

––––––––––––––––––––––––––––––
Music and sound effects by epidemic sounds
https://www.epidemicsound.com/referral/agasng/
––––––––––––––––––––––––––––––
Business Queries
     asktechskool@gmail.com","['Ajay raj', 'dtu', 'ajay dtu', 'engineering', 'delhi technological university', 'dtu placements', 'engineering placement', 'first day at dtu', 'freshers introduction dtu', 'next semester offline', 'college started offline', 'storytelling', 'cinematic', 'ajay raj dtu']",2021-12-30 11:00:09+00:00,67079.0,4875.0,,240.0,PT5M34S,hd,true,Thursday,334.0,14,"['First', 'Day', 'Of', 'College']"
